id,name,picture,description,player_min_age,players_min_amount,players_max_amount,duration,release_year,rating
109291,Sails of Glory,https://cf.geekdo-images.com/images/pic1595302.jpg,https://boardgamegeek.com/boardgame/109291/sails-glory,13,2,4,45,2013,6.923629999999998
49,Mamma Mia!,https://cf.geekdo-images.com/images/pic2824027.jpg,https://boardgamegeek.com/boardgame/49/mamma-mia,10,2,5,30,1998,6.39072
157917,The Lord of the Ice Garden,https://cf.geekdo-images.com/images/pic2003559.jpg,https://boardgamegeek.com/boardgame/157917/lord-ice-garden,14,1,4,90,2014,7.00925
39927,Last Train to Wensleydale,https://cf.geekdo-images.com/images/pic501286.jpg,https://boardgamegeek.com/boardgame/39927/last-train-wensleydale,13,3,4,120,2009,6.72319
9341,Lost Valley,https://cf.geekdo-images.com/images/pic201982.jpg,https://boardgamegeek.com/boardgame/9341/lost-valley,10,3,4,60,2004,6.543234999999999
43152,Assyria,https://cf.geekdo-images.com/images/pic607021.jpg,https://boardgamegeek.com/boardgame/43152/assyria,12,2,4,90,2009,6.59662
31483,Constantinopolis,https://cf.geekdo-images.com/images/pic692499.jpg,https://boardgamegeek.com/boardgame/31483/constantinopolis,12,2,5,90,2010,6.6198250000000005
176558,Mafia de Cuba,https://cf.geekdo-images.com/images/pic2519675.jpg,https://boardgamegeek.com/boardgame/176558/mafia-de-cuba,10,6,12,20,2015,6.48531
163370,Carcassonne: Gold Rush,https://cf.geekdo-images.com/images/pic2227130.png,https://boardgamegeek.com/boardgame/163370/carcassonne-gold-rush,8,2,5,35,2014,6.75093
40237,Long Shot,https://cf.geekdo-images.com/images/pic420679.jpg,https://boardgamegeek.com/boardgame/40237/long-shot,10,3,8,60,2009,6.50902
6901,Euchre,https://cf.geekdo-images.com/images/pic77287.jpg,https://boardgamegeek.com/boardgame/6901/euchre,8,2,7,45,1848,6.53859
34297,The Climbers,https://cf.geekdo-images.com/images/pic3582920.jpg,https://boardgamegeek.com/boardgame/34297/climbers,8,2,5,45,2008,6.5972550000000005
11971,Cockroach Poker,https://cf.geekdo-images.com/images/pic3218988.jpg,https://boardgamegeek.com/boardgame/11971/cockroach-poker,8,2,6,20,2004,6.398315
1234,Once Upon a Time: The Storytelling Card Game,https://cf.geekdo-images.com/images/pic1494028.jpg,https://boardgamegeek.com/boardgame/1234/once-upon-time-storytelling-card-game,8,2,6,30,1993,6.3756249999999985
173101,Council of 4,https://cf.geekdo-images.com/images/pic3252438.png,https://boardgamegeek.com/boardgame/173101/council-4,10,2,4,75,2015,6.733605000000001
143404,Castellion,https://cf.geekdo-images.com/images/pic2682875.png,https://boardgamegeek.com/boardgame/143404/castellion,10,1,2,15,2015,6.68479
198487,Smash Up: Cease and Desist,https://cf.geekdo-images.com/images/pic3261056.jpg,https://boardgamegeek.com/boardgame/198487/smash-cease-and-desist,0,2,2,45,2016,6.958265000000001
20134,The End of the Triumvirate,https://cf.geekdo-images.com/images/pic158273.jpg,https://boardgamegeek.com/boardgame/20134/end-triumvirate,10,2,3,90,2005,6.553255
137330,Cube Quest,https://cf.geekdo-images.com/images/pic1548855.jpg,https://boardgamegeek.com/boardgame/137330/cube-quest,8,2,2,15,2013,6.5773850000000005
472,DungeonQuest,https://cf.geekdo-images.com/images/pic184398.jpg,https://boardgamegeek.com/boardgame/472/dungeonquest,10,1,4,60,1985,6.489615000000001
29839,Key Harvest,https://cf.geekdo-images.com/images/pic217481.jpg,https://boardgamegeek.com/boardgame/29839/key-harvest,10,2,4,90,2007,6.54788
61487,Unconditional Surrender! World War 2 in Europe,https://cf.geekdo-images.com/images/pic1927033.jpg,https://boardgamegeek.com/boardgame/61487/unconditional-surrender-world-war-2-europe,14,2,3,3000,2014,7.340425
398,Wildlife Safari,https://cf.geekdo-images.com/images/pic2259389.jpg,https://boardgamegeek.com/boardgame/398/wildlife-safari,7,2,5,30,1994,6.451885000000001
18748,Unhappy King Charles!,https://cf.geekdo-images.com/images/pic407727.jpg,https://boardgamegeek.com/boardgame/18748/unhappy-king-charles,0,2,2,240,2008,6.966405000000001
123609,Puzzle Strike Shadows,https://cf.geekdo-images.com/images/pic1288708.jpg,https://boardgamegeek.com/boardgame/123609/puzzle-strike-shadows,10,2,4,20,2012,7.1001199999999995
180771,Teenage Mutant Ninja Turtles: Shadows of the Past,https://cf.geekdo-images.com/images/pic2948022.jpg,https://boardgamegeek.com/boardgame/180771/teenage-mutant-ninja-turtles-shadows-past,14,2,5,90,2016,7.0257950000000005
183231,Adventure Land,https://cf.geekdo-images.com/images/pic2958289.jpg,https://boardgamegeek.com/boardgame/183231/adventure-land,10,2,4,45,2015,6.647435000000001
156858,Black Orchestra,https://cf.geekdo-images.com/images/pic3010368.jpg,https://boardgamegeek.com/boardgame/156858/black-orchestra,13,1,5,75,2016,6.903035000000001
589,Wiz-War,https://cf.geekdo-images.com/images/pic184442.jpg,https://boardgamegeek.com/boardgame/589/wiz-war,10,2,4,60,1983,6.589499999999999
124052,Cinque Terre,https://cf.geekdo-images.com/images/pic1299610.jpg,https://boardgamegeek.com/boardgame/124052/cinque-terre,13,2,5,60,2013,6.676605
195043,Welcome Back to the Dungeon,https://cf.geekdo-images.com/images/pic3060124.jpg,https://boardgamegeek.com/boardgame/195043/welcome-back-dungeon,10,2,4,30,2016,6.634865
15510,Tower of Babel,https://cf.geekdo-images.com/images/pic311199.jpg,https://boardgamegeek.com/boardgame/15510/tower-babel,10,3,5,45,2005,6.474869999999999
164949,Time of Crisis,https://cf.geekdo-images.com/images/pic3372197.jpg,https://boardgamegeek.com/boardgame/164949/time-crisis,14,2,4,210,2017,7.0369899999999985
104581,Panic on Wall Street!,https://cf.geekdo-images.com/images/pic1444145.jpg,https://boardgamegeek.com/boardgame/104581/panic-wall-street,8,3,11,30,2011,6.642015000000002
183006,Qwinto,https://cf.geekdo-images.com/images/pic2668704.jpg,https://boardgamegeek.com/boardgame/183006/qwinto,8,2,6,15,2015,6.713535
66171,Dragonheart,https://cf.geekdo-images.com/images/pic829248.jpg,https://boardgamegeek.com/boardgame/66171/dragonheart,13,2,2,30,2010,6.440565
65515,Nuns on the Run,https://cf.geekdo-images.com/images/pic649087.jpg,https://boardgamegeek.com/boardgame/65515/nuns-run,10,2,8,45,2010,6.40855
233247,Sid Meier's Civilization: A New Dawn,https://cf.geekdo-images.com/images/pic3764168.jpg,https://boardgamegeek.com/boardgame/233247/sid-meiers-civilization-new-dawn,14,2,4,120,2017,6.9421100000000004
592,Spades,https://cf.geekdo-images.com/images/pic1977642.jpg,https://boardgamegeek.com/boardgame/592/spades,10,4,4,60,1938,6.518745
98315,The Adventurers: The Pyramid of Horus,https://cf.geekdo-images.com/images/pic1004119.jpg,https://boardgamegeek.com/boardgame/98315/adventurers-pyramid-horus,13,2,6,45,2011,6.536289999999998
88408,Nightfall,https://cf.geekdo-images.com/images/pic873009.jpg,https://boardgamegeek.com/boardgame/88408/nightfall,12,2,5,45,2011,6.405125
77,EastFront,https://cf.geekdo-images.com/images/pic289183.jpg,https://boardgamegeek.com/boardgame/77/eastfront,12,2,2,240,1991,6.970405
174078,Holmes: Sherlock & Mycroft,https://cf.geekdo-images.com/images/pic2431481.jpg,https://boardgamegeek.com/boardgame/174078/holmes-sherlock-mycroft,10,2,2,30,2015,6.655685000000001
12750,1860: Railways on the Isle of Wight,https://cf.geekdo-images.com/images/pic143735.jpg,https://boardgamegeek.com/boardgame/12750/1860-railways-isle-wight,13,2,4,240,2004,7.096085
30367,Perry Rhodan: The Cosmic League,https://cf.geekdo-images.com/images/pic737942.jpg,https://boardgamegeek.com/boardgame/30367/perry-rhodan-cosmic-league,10,2,2,30,2007,6.532630000000001
83734,Strike of the Eagle,https://cf.geekdo-images.com/images/pic967310.jpg,https://boardgamegeek.com/boardgame/83734/strike-eagle,13,2,4,240,2011,6.976535
144864,Ascension: Darkness Unleashed,https://cf.geekdo-images.com/images/pic2056871.jpg,https://boardgamegeek.com/boardgame/144864/ascension-darkness-unleashed,13,1,2,30,2013,6.903239999999999
38531,Powerboats,https://cf.geekdo-images.com/images/pic373898.jpg,https://boardgamegeek.com/boardgame/38531/powerboats,9,2,6,60,2008,6.50336
163642,Chimera Station,https://cf.geekdo-images.com/images/pic3160959.jpg,https://boardgamegeek.com/boardgame/163642/chimera-station,13,2,4,90,2017,6.92435
136056,Asante,https://cf.geekdo-images.com/images/pic1542350.jpg,https://boardgamegeek.com/boardgame/136056/asante,10,2,2,40,2013,6.626885000000001
12005,Around the World in 80 Days,https://cf.geekdo-images.com/images/pic209851.jpg,https://boardgamegeek.com/boardgame/12005/around-world-80-days,10,2,6,70,2004,6.431055000000001
181345,Dr. Eureka,https://cf.geekdo-images.com/images/pic3157173.jpg,https://boardgamegeek.com/boardgame/181345/dr-eureka,8,1,4,15,2015,6.518554999999999
631,Daytona 500,https://cf.geekdo-images.com/images/pic235297.jpg,https://boardgamegeek.com/boardgame/631/daytona-500,10,2,4,70,1990,6.709199999999999
41863,Axis & Allies: 1942,https://cf.geekdo-images.com/images/pic2435507.jpg,https://boardgamegeek.com/boardgame/41863/axis-allies-1942,12,2,5,240,2009,6.61234
206803,Capital,https://cf.geekdo-images.com/images/pic3159339.jpg,https://boardgamegeek.com/boardgame/206803/capital,10,2,4,60,2016,6.885555
72,Verräter,https://cf.geekdo-images.com/images/pic172332.jpg,https://boardgamegeek.com/boardgame/72/verrater,12,3,4,60,1998,6.50286
76417,Poseidon,https://cf.geekdo-images.com/images/pic1041509.jpg,https://boardgamegeek.com/boardgame/76417/poseidon,12,2,5,120,2010,6.65868
94480,Pantheon,https://cf.geekdo-images.com/images/pic1055672.jpg,https://boardgamegeek.com/boardgame/94480/pantheon,10,2,4,90,2011,6.5401349999999985
195503,City of Iron: Second Edition,https://cf.geekdo-images.com/images/pic2627609.jpg,https://boardgamegeek.com/boardgame/195503/city-iron-second-edition,13,2,4,120,2016,6.87615
146816,Sanssouci,https://cf.geekdo-images.com/images/pic1752634.jpg,https://boardgamegeek.com/boardgame/146816/sanssouci,8,2,4,45,2013,6.68451
111732,Kings of Air and Steam,https://cf.geekdo-images.com/images/pic1527450.jpg,https://boardgamegeek.com/boardgame/111732/kings-air-and-steam,13,2,7,90,2013,6.6058900000000005
27848,Age of Conan: The Strategy Board Game,https://cf.geekdo-images.com/images/pic450412.jpg,https://boardgamegeek.com/boardgame/27848/age-conan-strategy-board-game,12,2,4,90,2009,6.47982
99,Fortress America,https://cf.geekdo-images.com/images/pic3884550.jpg,https://boardgamegeek.com/boardgame/99/fortress-america,12,2,4,180,1986,6.4793850000000015
19764,PÜNCT,https://cf.geekdo-images.com/images/pic3324185.jpg,https://boardgamegeek.com/boardgame/19764/punct,10,2,2,30,2005,6.556189999999999
15600,Kreta,https://cf.geekdo-images.com/images/pic1774644.jpg,https://boardgamegeek.com/boardgame/15600/kreta,11,2,4,60,2005,6.588355
195856,Bloodborne: The Card Game,https://cf.geekdo-images.com/images/pic3297526.jpg,https://boardgamegeek.com/boardgame/195856/bloodborne-card-game,14,3,5,45,2016,6.6501850000000005
166286,Bottom of the 9th,https://cf.geekdo-images.com/images/pic2796694.jpg,https://boardgamegeek.com/boardgame/166286/bottom-9th,13,1,2,20,2015,6.63068
153507,Terra,https://cf.geekdo-images.com/images/pic2566394.jpg,https://boardgamegeek.com/boardgame/153507/terra,10,2,6,60,2014,6.5751050000000015
154182,Helios,https://cf.geekdo-images.com/images/pic1928217.png,https://boardgamegeek.com/boardgame/154182/helios,10,2,4,60,2014,6.565135000000001
152242,Ultimate Werewolf: Deluxe Edition,https://cf.geekdo-images.com/images/pic1878492.png,https://boardgamegeek.com/boardgame/152242/ultimate-werewolf-deluxe-edition,8,5,75,30,2014,6.776665
67185,Sobek,https://cf.geekdo-images.com/images/pic764406.jpg,https://boardgamegeek.com/boardgame/67185/sobek,8,2,4,40,2010,6.505255
124965,Dungeon Command: Heart of Cormyr,https://cf.geekdo-images.com/images/pic1314559.jpg,https://boardgamegeek.com/boardgame/124965/dungeon-command-heart-cormyr,12,2,2,90,2012,6.825535
83667,First Train to Nuremberg,https://cf.geekdo-images.com/images/pic910745.jpg,https://boardgamegeek.com/boardgame/83667/first-train-nuremberg,12,2,4,120,2010,6.6941950000000014
73070,Olympus,https://cf.geekdo-images.com/images/pic1280009.jpg,https://boardgamegeek.com/boardgame/73070/olympus,14,3,5,120,2010,6.581175
198525,Lotus,https://cf.geekdo-images.com/images/pic3068462.jpg,https://boardgamegeek.com/boardgame/198525/lotus,8,2,4,30,2016,6.571405
123239,Wits & Wagers Party,https://cf.geekdo-images.com/images/pic1285411.jpg,https://boardgamegeek.com/boardgame/123239/wits-wagers-party,8,4,18,25,2012,6.58788
54307,Chronicle,https://cf.geekdo-images.com/images/pic1512140.jpg,https://boardgamegeek.com/boardgame/54307/chronicle,12,3,6,30,2009,6.54947
40529,Cosmic Encounter,https://cf.geekdo-images.com/images/pic455214.jpg,https://boardgamegeek.com/boardgame/40529/cosmic-encounter,0,3,6,60,1991,6.727359999999999
23540,1889: History of Shikoku Railways,https://cf.geekdo-images.com/images/pic730152.jpg,https://boardgamegeek.com/boardgame/23540/1889-history-shikoku-railways,14,2,6,210,2005,7.1303
38309,God's Playground,https://cf.geekdo-images.com/images/pic501309.jpg,https://boardgamegeek.com/boardgame/38309/gods-playground,0,3,3,180,2009,6.857835000000001
172503,Mage Wars Academy,https://cf.geekdo-images.com/images/pic2555236.png,https://boardgamegeek.com/boardgame/172503/mage-wars-academy,0,2,2,30,2015,6.825810000000001
92044,Dungeons & Dragons: Conquest of Nerath Board Game,https://cf.geekdo-images.com/images/pic994288.jpg,https://boardgamegeek.com/boardgame/92044/dungeons-dragons-conquest-nerath-board-game,12,2,4,240,2011,6.610569999999999
443,Code 777,https://cf.geekdo-images.com/images/pic2552987.png,https://boardgamegeek.com/boardgame/443/code-777,10,2,5,60,1985,6.4977800000000006
169318,City of Spies: Estoril 1942,https://cf.geekdo-images.com/images/pic2860096.png,https://boardgamegeek.com/boardgame/169318/city-spies-estoril-1942,10,2,4,60,2015,6.735060000000002
36400,The Guns of Gettysburg,https://cf.geekdo-images.com/images/pic1510715.jpg,https://boardgamegeek.com/boardgame/36400/guns-gettysburg,13,2,4,180,2013,7.071535000000001
205610,A Game of Thrones: Hand of the King,https://cf.geekdo-images.com/images/pic3122395.jpg,https://boardgamegeek.com/boardgame/205610/game-thrones-hand-king,14,2,4,30,2016,6.553934999999999
34585,Keltis,https://cf.geekdo-images.com/images/pic382457.jpg,https://boardgamegeek.com/boardgame/34585/keltis,10,2,4,30,2008,6.35267
65282,Tanto Cuore,https://cf.geekdo-images.com/images/pic1751753.jpg,https://boardgamegeek.com/boardgame/65282/tanto-cuore,13,2,4,45,2009,6.576454999999998
67928,Puzzle Strike,https://cf.geekdo-images.com/images/pic710936.jpg,https://boardgamegeek.com/boardgame/67928/puzzle-strike,8,2,4,20,2010,6.49478
76150,Revolver,https://cf.geekdo-images.com/images/pic2237528.jpg,https://boardgamegeek.com/boardgame/76150/revolver,12,2,2,45,2011,6.604704999999999
19995,Canal Mania,https://cf.geekdo-images.com/images/pic106560.jpg,https://boardgamegeek.com/boardgame/19995/canal-mania,12,2,5,90,2006,6.587805
154509,Kingsport Festival,https://cf.geekdo-images.com/images/pic2073589.jpg,https://boardgamegeek.com/boardgame/154509/kingsport-festival,12,2,5,90,2014,6.5333450000000015
149776,Fireteam Zero,https://cf.geekdo-images.com/images/pic2208055.jpg,https://boardgamegeek.com/boardgame/149776/fireteam-zero,14,1,4,90,2015,6.9604750000000015
384,TurfMaster,https://cf.geekdo-images.com/images/pic289677.jpg,https://boardgamegeek.com/boardgame/384/turfmaster,10,2,8,75,1998,6.736669999999999
221318,Whistle Stop,https://cf.geekdo-images.com/images/pic3472683.jpg,https://boardgamegeek.com/boardgame/221318/whistle-stop,13,2,5,75,2017,6.7844750000000005
158572,Waggle Dance,https://cf.geekdo-images.com/images/pic2597688.jpg,https://boardgamegeek.com/boardgame/158572/waggle-dance,10,2,4,90,2014,6.668260000000001
36648,Pyramid of Pengqueen,https://cf.geekdo-images.com/images/pic3928749.jpg,https://boardgamegeek.com/boardgame/36648/pyramid-pengqueen,8,2,5,45,2008,6.5864650000000005
1155,Capitol,https://cf.geekdo-images.com/images/pic321621.jpg,https://boardgamegeek.com/boardgame/1155/capitol,10,2,4,60,2001,6.545365
14,Basari,https://cf.geekdo-images.com/images/pic48605.jpg,https://boardgamegeek.com/boardgame/14/basari,10,3,4,25,1998,6.514855000000002
9441,Ribbit,https://cf.geekdo-images.com/images/pic259123.jpg,https://boardgamegeek.com/boardgame/9441/ribbit,5,2,5,20,2004,6.51112
32674,Monsterpocalypse,https://cf.geekdo-images.com/images/pic443399.jpg,https://boardgamegeek.com/boardgame/32674/monsterpocalypse,12,2,4,60,2008,6.736485000000001
230933,Merlin,https://cf.geekdo-images.com/images/pic3716929.jpg,https://boardgamegeek.com/boardgame/230933/merlin,14,2,4,75,2017,6.714594999999999
28,Illuminati:  Deluxe Edition,https://cf.geekdo-images.com/images/pic1320091.jpg,https://boardgamegeek.com/boardgame/28/illuminati-deluxe-edition,12,2,8,180,1987,6.38932
29073,Blockers!,https://cf.geekdo-images.com/images/pic892653.jpg,https://boardgamegeek.com/boardgame/29073/blockers,8,2,5,40,2007,6.477585
204516,878: Vikings ? Invasions of England,https://cf.geekdo-images.com/images/pic3327213.png,https://boardgamegeek.com/boardgame/204516/878-vikings-invasions-england,12,2,4,120,2017,7.0380699999999985
4192,Warhammer,https://cf.geekdo-images.com/images/pic2299036.jpg,https://boardgamegeek.com/boardgame/4192/warhammer,8,2,4,240,1983,6.451765
174973,Boss Monster 2: The Next Level,https://cf.geekdo-images.com/images/pic2451609.jpg,https://boardgamegeek.com/boardgame/174973/boss-monster-2-next-level,13,2,4,30,2015,6.5526800000000005
126996,King's Forge,https://cf.geekdo-images.com/images/pic2603136.jpg,https://boardgamegeek.com/boardgame/126996/kings-forge,14,2,4,60,2014,6.657655
140,Pit,https://cf.geekdo-images.com/images/pic423644.jpg,https://boardgamegeek.com/boardgame/140/pit,7,3,8,90,1903,6.329445
22897,Dreamblade,https://cf.geekdo-images.com/images/pic266106.jpg,https://boardgamegeek.com/boardgame/22897/dreamblade,13,2,2,60,2006,6.7108300000000005
122588,Dungeon Command: Sting of Lolth,https://cf.geekdo-images.com/images/pic1314558.jpg,https://boardgamegeek.com/boardgame/122588/dungeon-command-sting-lolth,12,2,2,90,2012,6.8013449999999995
144415,Nauticus,https://cf.geekdo-images.com/images/pic1708341.jpg,https://boardgamegeek.com/boardgame/144415/nauticus,12,2,4,90,2013,6.626455
151247,Greed,https://cf.geekdo-images.com/images/pic1949247.jpg,https://boardgamegeek.com/boardgame/151247/greed,10,2,5,30,2014,6.5099849999999995
337,Circus Flohcati,https://cf.geekdo-images.com/images/pic3521285.jpg,https://boardgamegeek.com/boardgame/337/circus-flohcati,6,2,5,15,1998,6.448365
139899,VivaJava: The Coffee Game ? The Dice Game,https://cf.geekdo-images.com/images/pic2089536.jpg,https://boardgamegeek.com/boardgame/139899/vivajava-coffee-game-dice-game,10,1,4,40,2014,6.540015
3570,Chicken Cha Cha Cha,https://cf.geekdo-images.com/images/pic406697.jpg,https://boardgamegeek.com/boardgame/3570/chicken-cha-cha-cha,4,2,4,20,1997,6.438165000000001
128445,Darkest Night (First edition),https://cf.geekdo-images.com/images/pic1432663.jpg,https://boardgamegeek.com/boardgame/128445/darkest-night-first-edition,12,1,4,150,2012,6.73152
511,Silverton,https://cf.geekdo-images.com/images/pic223025.jpg,https://boardgamegeek.com/boardgame/511/silverton,12,1,6,180,1991,6.672364999999999
157958,DungeonQuest Revised Edition,https://cf.geekdo-images.com/images/pic2017396.jpg,https://boardgamegeek.com/boardgame/157958/dungeonquest-revised-edition,14,1,4,60,2014,6.70408
4218,O Zoo le Mio,https://cf.geekdo-images.com/images/pic912670.jpg,https://boardgamegeek.com/boardgame/4218/o-zoo-le-mio,9,2,4,60,2002,6.437209999999999
175621,Epic Card Game,https://cf.geekdo-images.com/images/pic2691347.jpg,https://boardgamegeek.com/boardgame/175621/epic-card-game,13,2,4,40,2015,6.42319
208895,New York Slice,https://cf.geekdo-images.com/images/pic3211823.jpg,https://boardgamegeek.com/boardgame/208895/new-york-slice,8,2,6,30,2017,6.586905000000001
2596,Villa Paletti,https://cf.geekdo-images.com/images/pic168173.jpg,https://boardgamegeek.com/boardgame/2596/villa-paletti,8,2,4,30,2001,6.362165
205046,Capital Lux,https://cf.geekdo-images.com/images/pic3121734.jpg,https://boardgamegeek.com/boardgame/205046/capital-lux,10,2,4,30,2016,6.6836150000000005
466,Inkognito,https://cf.geekdo-images.com/images/pic1798812.jpg,https://boardgamegeek.com/boardgame/466/inkognito,10,3,5,90,1988,6.41582
67180,Tikal II: The Lost Temple,https://cf.geekdo-images.com/images/pic802073.jpg,https://boardgamegeek.com/boardgame/67180/tikal-ii-lost-temple,12,2,4,120,2010,6.56289
78733,Key Market,https://cf.geekdo-images.com/images/pic779996.jpg,https://boardgamegeek.com/boardgame/78733/key-market,12,2,4,90,2010,6.846475
21632,To Court the King,https://cf.geekdo-images.com/images/pic182447.jpg,https://boardgamegeek.com/boardgame/21632/court-king,10,2,5,45,2006,6.35816
10997,Boomtown,https://cf.geekdo-images.com/images/pic49310.jpg,https://boardgamegeek.com/boardgame/10997/boomtown,10,3,5,30,2004,6.403165
217085,Unearth,https://cf.geekdo-images.com/images/pic3579391.jpg,https://boardgamegeek.com/boardgame/217085/unearth,8,2,4,60,2017,6.65878
125046,Fantastiqa,https://cf.geekdo-images.com/images/pic1321261.jpg,https://boardgamegeek.com/boardgame/125046/fantastiqa,8,2,4,60,2012,6.664055
144553,The Builders: Middle Ages,https://cf.geekdo-images.com/images/pic1987602.jpg,https://boardgamegeek.com/boardgame/144553/builders-middle-ages,10,2,4,30,2013,6.38704
66849,Safranito,https://cf.geekdo-images.com/images/pic786793.jpg,https://boardgamegeek.com/boardgame/66849/safranito,10,2,4,45,2010,6.585705
128,Take it Easy!,https://cf.geekdo-images.com/images/pic3108440.jpg,https://boardgamegeek.com/boardgame/128/take-it-easy,10,1,8,20,1983,6.421144999999999
183571,Deep Space D-6,https://cf.geekdo-images.com/images/pic2937444.jpg,https://boardgamegeek.com/boardgame/183571/deep-space-d-6,0,1,1,30,2015,6.829255
15290,R-Eco,https://cf.geekdo-images.com/images/pic260097.jpg,https://boardgamegeek.com/boardgame/15290/r-eco,8,2,5,20,2003,6.44206
67888,Lords of Scotland,https://cf.geekdo-images.com/images/pic2338327.jpg,https://boardgamegeek.com/boardgame/67888/lords-scotland,12,2,5,35,2010,6.520315
638,Hera and Zeus,https://cf.geekdo-images.com/images/pic63285.jpg,https://boardgamegeek.com/boardgame/638/hera-and-zeus,12,2,2,30,2000,6.378305000000001
137423,Pixel Tactics 2,https://cf.geekdo-images.com/images/pic1643310.png,https://boardgamegeek.com/boardgame/137423/pixel-tactics-2,12,2,2,45,2013,6.7266
137031,Ancient Terrible Things,https://cf.geekdo-images.com/images/pic2038435.png,https://boardgamegeek.com/boardgame/137031/ancient-terrible-things,14,2,4,60,2014,6.588589999999999
526,Abalone,https://cf.geekdo-images.com/images/pic685843.jpg,https://boardgamegeek.com/boardgame/526/abalone,7,2,2,30,1987,6.3410400000000005
192455,First Martians: Adventures on the Red Planet,https://cf.geekdo-images.com/images/pic3151415.jpg,https://boardgamegeek.com/boardgame/192455/first-martians-adventures-red-planet,10,1,4,90,2017,6.632325
1295,Pente,https://cf.geekdo-images.com/images/pic1476333.jpg,https://boardgamegeek.com/boardgame/1295/pente,8,2,2,30,1977,6.43251
162823,El Gaucho,https://cf.geekdo-images.com/images/pic2235441.jpg,https://boardgamegeek.com/boardgame/162823/el-gaucho,10,2,4,60,2014,6.54437
22192,HeroQuest Advanced Quest,https://cf.geekdo-images.com/images/pic328077.jpg,https://boardgamegeek.com/boardgame/22192/heroquest-advanced-quest,10,2,5,90,1990,6.7567400000000015
125,Money!,https://cf.geekdo-images.com/images/pic1664515.jpg,https://boardgamegeek.com/boardgame/125/money,10,3,5,30,1999,6.392845
150293,The Ravens of Thri Sahashri,https://cf.geekdo-images.com/images/pic3048542.jpg,https://boardgamegeek.com/boardgame/150293/ravens-thri-sahashri,12,2,2,45,2013,6.7969050000000015
181797,Inhabit the Earth,https://cf.geekdo-images.com/images/pic2645523.jpg,https://boardgamegeek.com/boardgame/181797/inhabit-earth,14,2,4,90,2015,6.664935000000001
7858,Ardennes '44,https://cf.geekdo-images.com/images/pic177731.jpg,https://boardgamegeek.com/boardgame/7858/ardennes-44,12,2,2,360,2003,7.089454999999999
1563,Rise and Decline of the Third Reich,https://cf.geekdo-images.com/images/pic147580.jpg,https://boardgamegeek.com/boardgame/1563/rise-and-decline-third-reich,14,2,6,1440,1974,6.523715
102237,Drako,https://cf.geekdo-images.com/images/pic1043729.jpg,https://boardgamegeek.com/boardgame/102237/drako,8,2,2,30,2011,6.472519999999999
66587,GOSU,https://cf.geekdo-images.com/images/pic821651.jpg,https://boardgamegeek.com/boardgame/66587/gosu,10,2,4,45,2010,6.415355
691,Timbuktu,https://cf.geekdo-images.com/images/pic100711.jpg,https://boardgamegeek.com/boardgame/691/timbuktu,10,3,5,60,1993,6.461740000000002
144270,Relic Runners,https://cf.geekdo-images.com/images/pic1696460.jpg,https://boardgamegeek.com/boardgame/144270/relic-runners,10,2,5,80,2013,6.454835
41627,Zulus on the Ramparts!,https://cf.geekdo-images.com/images/pic1476731.jpg,https://boardgamegeek.com/boardgame/41627/zulus-ramparts,12,1,1,25,2009,6.8177699999999986
8095,Prophecy,https://cf.geekdo-images.com/images/pic1919190.jpg,https://boardgamegeek.com/boardgame/8095/prophecy,12,2,5,180,2002,6.460890000000001
65907,Mystery Express,https://cf.geekdo-images.com/images/pic654578.jpg,https://boardgamegeek.com/boardgame/65907/mystery-express,12,3,5,90,2010,6.397425
132,Caesar & Cleopatra,https://cf.geekdo-images.com/images/pic192517.jpg,https://boardgamegeek.com/boardgame/132/caesar-cleopatra,10,2,2,60,1997,6.33418
145645,Le Fantôme de l'Opéra,https://cf.geekdo-images.com/images/pic1726671.jpg,https://boardgamegeek.com/boardgame/145645/le-fantome-de-lopera,9,2,2,30,2013,6.657615
2569,Pick Picknic,https://cf.geekdo-images.com/images/pic26444.jpg,https://boardgamegeek.com/boardgame/2569/pick-picknic,8,2,6,20,2001,6.395505
128931,Noblemen,https://cf.geekdo-images.com/images/pic1385639.jpg,https://boardgamegeek.com/boardgame/128931/noblemen,12,3,5,120,2012,6.600645
81453,Famiglia,https://cf.geekdo-images.com/images/pic796978.jpg,https://boardgamegeek.com/boardgame/81453/famiglia,10,2,2,30,2010,6.37295
146312,Ghost Fightin' Treasure Hunters,https://cf.geekdo-images.com/images/pic3518338.jpg,https://boardgamegeek.com/boardgame/146312/ghost-fightin-treasure-hunters,8,2,4,30,2013,6.67059
218333,Rhino Hero: Super Battle,https://cf.geekdo-images.com/images/pic3355171.jpg,https://boardgamegeek.com/boardgame/218333/rhino-hero-super-battle,5,2,4,20,2017,6.82915
15318,Palazzo,https://cf.geekdo-images.com/images/pic96347.jpg,https://boardgamegeek.com/boardgame/15318/palazzo,10,2,4,60,2005,6.3921899999999985
2476,Industrial Waste,https://cf.geekdo-images.com/images/pic201576.jpg,https://boardgamegeek.com/boardgame/2476/industrial-waste,12,2,4,60,2001,6.481255
17025,Friday the 13th,https://cf.geekdo-images.com/images/pic2032115.jpg,https://boardgamegeek.com/boardgame/17025/friday-13th,8,3,6,30,2005,6.34136
194690,Viral,https://cf.geekdo-images.com/images/pic3399864.jpg,https://boardgamegeek.com/boardgame/194690/viral,12,2,5,90,2017,6.741314999999999
